customer_id,churn_probability,risk_segment,frequency,monetary,recency,customer_lifespan,avg_purchase_interval,median_purchase_interval,average_order_value,revenue_exposure
17440,0.5280798553125848,MEDIUM,4,323.58,65,392,130.33333333333334,90.0,80.895,170.8760795820462
17442,0.1486892024357627,LOW,14,4293.43,2,568,43.23076923076923,42.0,306.67357142857145,638.3866824137767
17444,0.5420250530806796,MEDIUM,3,2940.04,56,25,12.5,12.5,980.0133333333333,1593.5753370593213
17446,0.819356804489534,HIGH,2,120.90000000000002,85,133,133.0,133.0,60.45000000000001,99.06023766278467
17448,0.9430684831429668,HIGH,46,14523.67,406,147,3.0444444444444443,0.0,315.7319565217391,13696.815436569012
17449,0.1417504511554065,LOW,10,3846.4900000000007,3,635,70.11111111111111,50.0,384.64900000000006,545.2416928647597
17450,0.0867442245509928,LOW,28,136695.0,4,342,12.333333333333334,5.0,4881.964285714285,11857.501774997962
17454,0.2130648201088574,LOW,10,1547.9399999999996,101,500,55.333333333333336,51.0,154.79399999999995,329.8115576393047
17456,0.646273187496427,MEDIUM,2,975.56,274,90,90.0,90.0,487.78,630.4782707940143
17457,0.1145477852289,LOW,14,5984.81,35,605,46.07692307692308,47.0,427.4864285714286,685.546730515773
17460,0.3105455823715247,LOW,16,2157.9700000000003,3,592,38.93333333333333,34.0,134.87312500000002,670.1480503902792
17463,0.4255245933745691,MEDIUM,5,1886.99,85,412,102.75,68.0,377.398,802.9606524518781
17464,0.6483107379795626,MEDIUM,3,907.14,67,461,230.0,230.0,302.38,588.1086028507805
17465,0.6524673423291176,MEDIUM,7,2542.79,334,310,51.333333333333336,58.0,363.2557142857143,1659.087433401057
17469,0.1137476466284816,LOW,15,4230.55,17,614,43.5,31.5,282.0366666666667,481.21510644412285
17470,0.148693223818886,LOW,10,2317.8700000000003,36,380,41.77777777777778,28.0,231.78700000000003,344.65156269308136
17472,0.5673336187003588,MEDIUM,4,922.35,100,437,145.33333333333334,96.0,230.5875,523.280163208276
17473,0.6874677410221034,MEDIUM,2,607.0,317,47,47.0,47.0,303.5,417.29291880041677
17476,0.7100928195849098,HIGH,2,489.86,304,341,341.0,341.0,244.93,347.8460686018639
17477,0.8807422643129131,HIGH,2,1144.3000000000002,521,34,34.0,34.0,572.1500000000001,1007.8333730532667
17478,0.6176584709142349,MEDIUM,2,1272.8,317,225,225.0,225.0,636.4,786.1557017796381
17482,0.866489577219498,HIGH,2,775.6400000000001,396,91,91.0,91.0,387.82000000000005,672.0839756745315
17483,0.5063259910568405,MEDIUM,3,452.43,43,280,139.5,139.5,150.81,229.07706813384635
17484,0.8890470253801304,HIGH,2,209.57,485,47,47.0,47.0,104.785,186.3175851089139
17490,0.6120178514323679,MEDIUM,3,963.38,85,392,196.0,196.0,321.12666666666667,589.6057577129145
17491,0.1486892024357627,LOW,13,4212.91,4,494,40.66666666666666,39.5,324.07,626.414227833649
17492,0.5697775705269327,MEDIUM,3,1122.42,157,270,135.0,135.0,374.14000000000004,639.5297407108399
17496,0.6348491221242145,MEDIUM,4,1412.89,267,335,111.33333333333331,67.0,353.2225,896.9719761580815
17497,0.7006658141321729,HIGH,2,287.25,299,220,220.0,220.0,143.625,201.26625510946667
17499,0.7435615465557522,HIGH,2,1341.3899999999996,198,271,271.0,271.0,670.6949999999998,997.4060229344202
17501,0.7866217212246331,HIGH,2,288.6,129,0,0.0,0.0,144.3,227.01902874542915
17504,0.1904749342909435,LOW,18,9490.17,115,463,26.88235294117647,21.0,527.2316666666667,1807.6395071598834
17505,0.3975271813908035,LOW,5,2435.48,70,443,110.5,49.0,487.096,968.1694997336741
17507,0.6123236143536911,MEDIUM,2,605.58,170,47,47.0,47.0,302.79,370.81093438030825
17508,0.4383513236575186,MEDIUM,8,4579.23,189,451,64.0,53.0,572.40375,2007.3115318322189
17511,0.0576579468106727,LOW,50,140446.24,2,644,12.591836734693878,13.0,2808.9248,8097.841835678972
17512,0.1103342157578793,LOW,16,4434.7300000000005,30,607,40.13333333333333,30.0,277.17062500000003,489.3024566479401
17513,0.5959262378396977,MEDIUM,2,645.5999999999999,317,70,70.0,70.0,322.79999999999995,384.72997914930875
17514,0.837020731026868,HIGH,2,522.0,37,541,541.0,541.0,261.0,436.9248215960251
17515,0.28682529563653,LOW,8,1534.86,115,344,48.71428571428572,47.0,191.8575,440.23667326068437
17516,0.28049742690093,LOW,5,788.27,28,259,64.5,80.0,157.654,221.10770670319607
17518,0.8040292752341407,HIGH,2,329.42,334,195,195.0,195.0,164.71,264.8633238476306
17519,0.1103342157578793,LOW,14,4418.15,42,605,46.07692307692308,39.0,315.58214285714286,487.4731153506744
17521,0.4725860052254715,MEDIUM,3,714.41,108,235,117.0,117.0,238.13666666666666,337.6201679931291
17522,0.3091109080757665,LOW,4,912.25,47,79,26.0,23.0,228.0625,281.986425892118
17524,0.678324354506359,MEDIUM,3,539.14,270,76,38.0,38.0,179.71333333333334,365.7117924885584
17525,0.6290123260175051,MEDIUM,3,1161.9,268,69,34.5,34.5,387.3,730.8494215997392
17526,0.4425006228432408,MEDIUM,11,3616.14,199,431,42.7,50.0,328.74,1600.1442022883568
17527,0.4343476379812531,MEDIUM,2,606.6199999999999,18,108,108.0,108.0,303.30999999999995,263.4839641521877
17529,0.8824980833995375,HIGH,2,1240.25,519,87,87.0,87.0,620.125,1094.5182479362763
17530,0.2548308503917407,LOW,8,1789.83,115,527,75.0,64.0,223.72875,456.1039009566492
17531,0.6652426480714917,MEDIUM,3,1266.8200000000002,99,428,213.5,213.5,422.27333333333337,842.7426914299272
17534,0.4463837656758714,MEDIUM,4,1445.47,360,200,66.66666666666667,84.0,361.3675,645.2343417715018
17536,0.534585882387739,MEDIUM,3,364.83,86,505,252.5,252.5,121.61,195.0329674715188
17539,0.869918766299621,HIGH,4,1176.84,526,108,35.666666666666664,27.0,294.21,1023.7552009320458
17540,0.6141910532965515,MEDIUM,5,1280.5000000000005,225,283,70.5,75.0,256.1000000000001,786.4716437462346
17542,0.6626310511115585,MEDIUM,3,340.85,178,371,185.5,185.5,113.61666666666667,225.85779377137473
17544,0.6490907430873848,MEDIUM,3,944.8200000000002,299,0,0.0,0.0,314.94000000000005,613.273915883823
17545,0.5452951911496444,MEDIUM,3,767.54,299,187,93.5,93.5,255.84666666666666,418.53587101499807
17547,0.721028826223788,HIGH,2,727.85,284,289,289.0,289.0,363.925,524.8008311669842
17548,0.6030843763467286,MEDIUM,4,731.26,142,162,53.66666666666666,12.0,182.815,441.0114810473088
17550,0.2178993258030545,LOW,9,2506.64,106,472,58.625,60.5,278.5155555555555,546.1951660309685
17552,0.4475614256691687,MEDIUM,10,2154.880000000001,281,255,28.22222222222222,28.0,215.4880000000001,964.4411649459787
17553,0.4916418059351152,MEDIUM,4,3757.6,38,481,160.33333333333334,117.0,939.4,1847.3932499817888
17554,0.2240914973605492,LOW,2,1249.89,31,25,25.0,25.0,624.945,280.08972163597684
17555,0.5011897629513512,MEDIUM,4,760.88,243,251,83.33333333333333,91.0,190.22,381.3452668344241
17556,0.629622854979279,MEDIUM,2,300.67,114,173,173.0,173.0,150.335,189.3087038066198
17560,0.3000475645619375,LOW,8,1895.8000000000004,3,565,80.14285714285714,84.0,236.97500000000005,568.8301728965212
17561,0.625937538635695,MEDIUM,3,537.9000000000001,299,342,170.5,170.5,179.30000000000004,336.6918020321404
17562,0.2379112668787465,LOW,4,661.1,18,63,20.666666666666668,16.0,165.275,157.28313853353933
17563,0.9005769313286109,HIGH,2,392.38000000000005,487,33,33.0,33.0,196.19000000000003,353.3683763147204
17567,0.1828132207268187,LOW,7,3432.05,1,348,57.66666666666666,62.5,490.29285714285714,627.4241141954781
17571,0.4144904538887632,MEDIUM,4,764.79,54,396,132.0,132.0,191.1975,316.9981542295872
17572,0.2501197607825708,LOW,9,621.4600000000002,8,625,77.625,77.5,69.05111111111113,155.4394265359365
17576,0.0518551735481392,LOW,36,7413.37,8,636,17.771428571428572,18.0,205.92694444444444,384.4215879265687
17577,0.8843841367420401,HIGH,2,348.74999999999994,554,23,23.0,23.0,174.37499999999997,308.42896768878643
17578,0.5971429350143215,MEDIUM,7,1047.33,127,311,51.5,10.5,149.6185714285714,625.4057101285492
17579,0.6081578803540268,MEDIUM,3,575.2400000000001,46,440,219.5,219.5,191.7466666666667,349.8367390948505
17580,0.6015796521926534,MEDIUM,5,541.0200000000001,161,169,41.75,45.0,108.20400000000002,325.4666234292694
17581,0.0599997581261437,LOW,35,13448.22,18,626,18.147058823529413,0.0,384.23485714285715,806.8899472271681
17582,0.4800369876464584,MEDIUM,5,1446.95,145,387,96.25,69.0,289.39,694.589519275043
17584,0.3421325878235983,LOW,5,4816.57,36,556,138.75,88.0,963.314,1647.9055585335086
17585,0.2409625294103982,LOW,7,2064.71,18,368,61.16666666666666,68.0,294.9585714285714,497.5177440989433
17588,0.2851954292354981,LOW,7,2939.55,9,537,89.0,79.0,419.9357142857143,838.3462240092085
17589,0.0963514115774049,LOW,17,13276.84,60,491,30.3125,19.5,780.9905882352941,1279.2422752873524
17591,0.4047657375046551,MEDIUM,7,1976.52,31,568,94.16666666666669,55.0,282.36,800.0275754927009
17593,0.1348208598528679,LOW,10,7414.120000000001,0,643,71.0,56.0,741.412,999.578033452345
17594,0.5770225905901996,MEDIUM,3,1819.7,163,350,174.5,174.5,606.5666666666667,1050.0080080969863
17596,0.1434010709426999,LOW,10,3421.85,45,588,64.88888888888889,57.0,342.185,490.69695460527765
17597,0.376555819846579,LOW,5,3484.09,122,369,91.75,64.5,696.818,1311.9543663692675
17601,0.6878481013108826,MEDIUM,2,413.08,148,141,141.0,141.0,206.54,284.1362936894994
17602,0.1722452447667204,LOW,10,3209.5600000000004,33,494,54.44444444444444,23.0,320.956,552.8314477934751
17603,0.8823968164390575,HIGH,3,1393.66,526,112,55.5,55.5,464.55333333333334,1229.761147198457
17604,0.5794750809007521,MEDIUM,6,942.38,126,464,92.0,94.0,157.06333333333333,546.0857267392507
17608,0.5830573922457974,MEDIUM,2,296.07,358,158,158.0,158.0,148.035,172.62580212221326
17609,0.7276995739719512,HIGH,8,1313.37,211,307,43.42857142857143,25.0,164.17125,955.7387894675414
17610,0.8347220253740372,HIGH,5,1511.94,449,193,48.0,36.5,302.38800000000003,1262.0496190440217
17611,0.0658107094152326,LOW,22,7077.56,32,614,28.714285714285715,31.0,321.70727272727277,465.7792445288736
17612,0.0831261320229464,LOW,17,5029.35,4,627,38.8125,36.5,295.84411764705885,418.0704120896055
17613,0.1083900531274301,LOW,9,2976.69,26,188,23.0,24.5,330.74333333333334,322.6435872438899
17615,0.3697726461874673,LOW,6,721.8,39,355,70.4,63.0,120.3,266.90189601811386
17616,0.4137053403242492,MEDIUM,4,734.3999999999999,82,277,92.0,83.0,183.59999999999997,303.8252019341286
17618,0.3390365699847708,LOW,10,3696.84,157,436,48.0,35.0,369.684,1253.3639533825
17621,0.4986938270902188,MEDIUM,5,2697.0,221,119,29.25,27.5,539.4,1344.9772516623202
17622,0.8324028388017136,HIGH,2,1130.2100000000005,506,0,0.0,0.0,565.1050000000002,940.7900124420852
17623,0.5383052261350554,MEDIUM,6,1838.72,318,315,62.8,35.0,306.4533333333333,989.792585399049
17624,0.6053725160652609,MEDIUM,3,1125.4499999999998,127,501,250.5,250.5,375.1499999999999,681.3164982056477
17625,0.3865565850684511,LOW,6,5185.63,49,584,116.4,117.0,864.2716666666666,2004.539424228512
17629,0.2530430054191931,LOW,7,1439.78,29,301,49.833333333333336,39.0,205.68285714285713,364.32625834244584
17630,0.4746514159702683,MEDIUM,2,503.6,78,62,62.0,62.0,251.8,239.03445308262712
17631,0.3801704416275998,LOW,6,886.6600000000001,46,592,118.2,95.0,147.77666666666667,337.08192377352765
17633,0.3016114262644579,LOW,5,1381.1600000000003,12,286,71.25,12.5,276.2320000000001,416.5736374994188
17634,0.2428452328142526,LOW,7,2077.07,1,245,40.333333333333336,35.5,296.7242857142857,504.4065477214997
17635,0.7676854248929045,HIGH,3,1265.58,333,166,82.5,82.5,421.85999999999996,971.567320035962
17638,0.8760613714137157,HIGH,2,842.4,556,74,74.0,74.0,421.2,737.9940992789141
17639,0.6493165448885384,MEDIUM,6,615.1700000000001,185,207,41.0,8.0,102.52833333333335,399.4400589190822
17640,0.4521031326083655,MEDIUM,5,2547.28,288,247,61.5,75.0,509.456,1151.6332676306374
17642,0.7876730149909498,HIGH,5,1824.49,28,614,153.0,152.0,364.898,1437.101539120838
17643,0.684718260413473,MEDIUM,2,439.7,282,132,132.0,132.0,219.85,301.07061910380406
17644,0.0915937327305315,LOW,16,4758.59,29,541,35.6,29.0,297.411875,435.8570206341799
17646,0.3418551048885384,LOW,12,3898.79,128,504,45.36363636363637,43.0,324.89916666666664,1332.8212643883844
17647,0.7234664193862892,HIGH,2,198.6,578,0,0.0,0.0,99.3,143.68043089011704
17648,0.2969477341516432,LOW,4,1526.26,101,192,64.0,57.0,381.565,453.219448726287
17649,0.5558370544316075,MEDIUM,3,1578.89,47,334,166.5,166.5,526.2966666666667,877.6055668715208
17651,0.2130446800439004,LOW,10,2906.53,64,370,40.888888888888886,7.0,290.653,619.2207538879978
17652,0.1527080709508792,LOW,6,2713.57,53,136,26.8,24.0,452.2616666666667,414.38404009017734
17653,0.2835266936150274,LOW,2,343.34,8,20,20.0,20.0,171.67,97.34605498578351
17655,0.2066065100360389,LOW,7,2240.77,25,300,49.333333333333336,47.5,320.11,462.95766949345483
17656,0.3322956292450463,LOW,3,927.65,15,22,11.0,11.0,309.21666666666664,308.2540404691672
17659,0.1186308826723984,LOW,11,2240.5600000000004,9,286,28.2,14.5,203.68727272727276,265.79961048046897
17660,0.8908227712524877,HIGH,2,342.22,50,595,595.0,595.0,171.11,304.85736877802634
17662,0.9148716482151348,HIGH,2,412.9200000000001,570,60,60.0,60.0,206.46000000000004,377.76880098099355
17663,0.1307118888958394,LOW,14,4389.45,63,491,37.38461538461539,36.0,313.53214285714284,573.7533007138422
17664,0.6322771756675569,MEDIUM,3,887.7800000000002,121,407,203.5,203.5,295.92666666666673,561.3230310141438
17666,0.7856415159747415,HIGH,3,1319.64,386,50,24.5,24.5,439.88000000000005,1036.763970140908
17667,0.1838899402378681,LOW,8,3646.2,70,492,69.85714285714286,63.0,455.775,670.4995000953146
17669,0.2218842274890411,LOW,8,5168.849999999999,31,494,70.0,47.0,646.1062499999999,1146.88628925673
17671,0.3106064080739341,LOW,4,1535.0000000000002,66,218,72.33333333333333,53.0,383.75000000000006,476.78083639348887
17672,0.3885433080251292,LOW,6,3778.3,218,372,74.0,40.0,629.7166666666667,1468.0331807113457
17673,0.2634931234344387,LOW,11,3754.53,71,468,46.4,47.0,341.3209090909091,989.2928367283032
17675,0.055256950019134,LOW,62,31342.39,10,627,9.868852459016392,10.0,505.5224193548387,1731.8848777102053
17676,0.298803900820576,LOW,8,1808.3,18,510,72.42857142857143,50.0,226.0375,540.3270938538476
17677,0.0576579468106727,LOW,44,30379.58,9,623,14.209302325581396,13.0,690.445,1751.624207770576
17678,0.6940189020119931,MEDIUM,2,599.7600000000001,172,339,339.0,339.0,299.88000000000005,416.24477667071307
17679,0.7841750227376025,HIGH,5,1585.5,430,214,53.25,51.0,317.1,1243.3094985504688
17680,0.7129513295206911,HIGH,2,313.05,292,127,127.0,127.0,156.525,223.18941370645234
17681,0.6824527471353541,MEDIUM,5,731.2,506,96,23.75,20.5,146.24,499.0094487053709
17682,0.1615206349672805,LOW,10,3490.3,24,526,58.11111111111112,53.0,349.03000000000003,563.7554722262992
17683,0.5297850738414362,MEDIUM,3,819.01,294,168,83.5,83.5,273.00333333333333,433.8992733268747
17685,0.3474594868894363,LOW,10,3811.8399999999992,175,399,44.0,31.0,381.1839999999999,1324.4599705046285
17686,0.163041614666405,LOW,7,7146.7,29,413,68.5,90.5,1020.9571428571428,1165.2095075363966
17689,0.7320919538045425,HIGH,2,317.08000000000004,297,85,85.0,85.0,158.54000000000002,232.13171671234437
17690,0.1121243557024263,LOW,16,5732.530000000001,10,572,37.66666666666666,17.0,358.28312500000004,642.75623279483
17691,0.7042175405483527,HIGH,4,637.5500000000001,267,188,62.333333333333336,30.0,159.38750000000002,448.9738929766023
17692,0.1899206366172542,LOW,12,2975.8,36,413,37.0,34.0,247.98333333333335,565.165830445625
17694,0.6976052856616147,MEDIUM,3,1695.97,50,421,210.5,210.5,565.3233333333334,1183.1176363235288
17695,0.560294714805887,MEDIUM,5,1746.0400000000002,40,549,136.75,143.0,349.208,978.296983839671
17696,0.0532800604593039,LOW,26,7309.47,17,620,24.36,19.0,281.1334615384616,389.4490035254681
17699,0.8210297065006242,HIGH,2,442.0,385,84,84.0,84.0,221.0,362.8951302732759
17700,0.1032068843790806,LOW,13,5827.16,3,643,53.25,48.5,448.2430769230769,601.4030283784033
17702,0.2094468626688019,LOW,5,2658.44,17,291,72.5,48.0,531.688,556.8019175932498
17703,0.4559859268700952,MEDIUM,3,787.06,18,308,154.0,154.0,262.3533333333333,358.8882836023771
17704,0.3993305718874455,LOW,2,885.1899999999999,77,71,71.0,71.0,442.59499999999997,353.4834289290478
17705,0.4491088221434787,MEDIUM,8,1228.38,15,470,66.57142857142857,46.0,153.5475,551.6762949446064
17706,0.0981219145554282,LOW,26,17795.16,9,589,23.16,11.0,684.4292307692308,1746.0951690201737
17707,0.3860648189135796,LOW,8,609.3000000000001,94,547,77.71428571428571,84.0,76.16250000000001,235.22929416404406
17708,0.3765814604508785,LOW,4,884.1800000000001,96,235,78.33333333333333,78.0,221.04500000000002,332.96579570145775
17709,0.490552710212059,MEDIUM,5,671.01,78,433,107.75,60.0,134.202,329.1657740793937
17713,0.6443866736041617,MEDIUM,4,1198.09,291,166,55.333333333333336,61.0,299.5225,772.03322977841
17714,0.6427897709850108,MEDIUM,5,1410.1800000000003,229,192,48.0,37.0,282.03600000000006,906.4492792476427
17715,0.7770332914890038,HIGH,2,489.6,109,392,392.0,392.0,244.8,380.4354995130163
17716,0.0536473099771832,LOW,20,14437.64,3,642,33.421052631578945,24.0,721.882,774.5405484189793
17718,0.732095198614516,HIGH,2,439.18,141,412,412.0,412.0,219.59,321.52156932752314
17719,0.1569143776227408,LOW,12,4477.400000000001,15,149,12.909090909090908,10.0,373.11666666666673,702.5684343680597
17720,0.2213834065344115,LOW,9,2358.57,22,465,57.75,41.0,262.06333333333333,522.1482611498669
17722,0.192653225831202,LOW,5,3520.2200000000003,5,279,69.5,67.0,704.0440000000001,678.181738635514
17723,0.2091595703701172,LOW,7,3378.4,36,248,41.0,17.5,482.62857142857143,706.624692538404
17725,0.0770425057298462,LOW,8,2507.12,9,166,23.142857142857142,23.0,313.39,193.15480696541198
17726,0.6357794133801177,MEDIUM,7,1092.06,304,286,47.5,31.5,156.00857142857143,694.3092661758913
17728,0.6210212858507421,MEDIUM,2,1362.75,313,49,49.0,49.0,681.375,846.2967572930988
17730,0.0762936798467625,LOW,15,5531.09,15,483,34.142857142857146,33.5,368.7393333333333,421.9872096636296
17731,0.4977187048328521,MEDIUM,5,1432.62,37,540,134.75,50.5,286.524,713.0417709176405
17732,0.5108046576837396,MEDIUM,8,2166.42,281,115,16.142857142857142,14.0,270.8025,1106.617426499207
17734,0.3904086561044297,LOW,5,1281.9,45,505,125.75,88.5,256.38,500.4648562602685
17735,0.0559098275234629,LOW,23,14771.55,2,403,17.727272727272727,16.0,642.241304347826,825.8748127542084
17738,0.191514764671935,LOW,12,3876.000000000001,57,481,43.54545454545455,21.0,323.00000000000006,742.3112278684202
17739,0.1461659424271129,LOW,14,6010.01,105,535,40.92307692307692,35.0,429.2864285714286,878.4587756463728
17740,0.6443272656958537,MEDIUM,6,426.9,298,308,61.2,50.0,71.14999999999999,275.06330972556
17741,0.8010821704131252,HIGH,2,101.1,315,153,153.0,153.0,50.55,80.98940742876695
17742,0.2329876957997742,LOW,11,2098.48,22,625,62.0,45.0,190.7709090909091,488.9200198819102
17744,0.3648482237322664,LOW,5,1615.7,159,130,32.25,25.0,323.14,589.4852750842228
17745,0.8623983295875085,HIGH,2,600.34,386,78,78.0,78.0,300.17,517.7322131845649
17746,0.5727650756780904,MEDIUM,4,904.18,149,370,123.33333333333331,139.0,226.045,517.8827261266158
17749,0.6120178514323679,MEDIUM,3,1026.1799999999998,87,368,183.5,183.5,342.05999999999995,628.0404787828671
17750,0.1661954020940808,LOW,5,1204.5,8,65,15.75,15.0,240.9,200.1823618223203
17753,0.91365370593747,HIGH,4,382.06,373,238,79.0,15.0,95.515,349.0705348904698
17754,0.1434010709426999,LOW,10,3361.63,51,586,64.77777777777777,56.0,336.163,482.0613421131083
17756,0.7960810957178271,HIGH,3,728.7499999999999,284,18,8.5,8.5,242.91666666666663,580.1440985043664
17757,0.0880740330763686,LOW,46,6789.21,23,580,12.422222222222222,11.0,147.59152173913043,597.9531061024124
17758,0.2501781316448919,LOW,8,2989.08,61,416,59.0,41.0,373.635,747.8024497371134
17759,0.5481323309271866,MEDIUM,4,609.07,78,414,137.66666666666666,190.0,152.2675,333.8509587978216
17760,0.6425664454132352,MEDIUM,5,631.3399999999999,282,276,68.75,32.0,126.26799999999999,405.67789964719185
17763,0.8312181758493458,HIGH,4,86.14999999999999,172,395,131.66666666666666,5.0,21.537499999999998,71.60944584942114
17764,0.5474769422875401,MEDIUM,4,971.69,120,525,174.66666666666666,190.0,242.9225,531.9778700513798
17765,0.4561424464603878,MEDIUM,4,524.0000000000001,67,289,96.33333333333331,52.0,131.00000000000003,239.01864194524327
17766,0.8190496543060768,HIGH,2,299.61,290,0,0.0,0.0,149.805,245.39546692664368
17768,0.5171484680871782,MEDIUM,5,1596.66,75,571,142.5,139.0,319.332,825.7102730560739
17769,0.1791859439282893,LOW,11,4913.83,47,550,54.4,41.5,446.71181818181816,880.4892668531458
17770,0.4734745991863242,MEDIUM,5,1143.2699999999998,107,83,20.5,9.5,228.65399999999994,541.3093050117487
17771,0.6595074183831734,MEDIUM,3,257.3999999999999,232,266,132.5,132.5,85.79999999999997,169.75720949182877
17773,0.846312120855962,HIGH,2,575.3699999999999,423,175,175.0,175.0,287.68499999999995,486.94260497689476
17774,0.2003325137930887,LOW,9,3273.83,5,572,71.0,64.5,363.75888888888886,655.8545936312275
17776,0.7078409200471643,HIGH,2,330.56000000000006,295,336,336.0,336.0,165.28000000000003,233.98389453079065
17780,0.9116422133260572,HIGH,3,346.56,576,17,8.5,8.5,115.52,315.9387254502784
17781,0.748205160527729,HIGH,2,188.02,68,93,93.0,93.0,94.01,140.6775342824236
17782,0.7655510785005827,HIGH,2,679.02,291,0,0.0,0.0,339.51,519.8244933234656
17783,0.608338447613161,MEDIUM,2,205.9,156,264,264.0,264.0,102.95,125.25688636354985
17785,0.5830573922457974,MEDIUM,2,271.44000000000005,354,120,120.0,120.0,135.72000000000003,158.2650985511993
17787,0.3367299380805093,LOW,4,1817.54,61,218,72.0,47.0,454.385,612.0201316588488
17789,0.801344919465877,HIGH,2,397.15,190,379,379.0,379.0,198.575,318.25413476587306
17790,0.1298135183061241,LOW,18,2178.620000000001,29,424,24.47058823529412,17.0,121.03444444444449,282.81432725208816
17792,0.7808489176141618,HIGH,2,368.35,376,11,11.0,11.0,184.175,287.6256988031765
17794,0.8872860201661956,HIGH,2,147.3,595,1,1.0,1.0,73.65,130.69723077048062
17795,0.52086030417239,MEDIUM,2,342.82999999999987,88,85,85.0,85.0,171.41499999999994,178.5665380794204
17796,0.5589293817133497,MEDIUM,6,1160.4900000000002,222,107,21.2,21.0,193.41500000000005,648.6319581845254
17797,0.3807030601062006,LOW,6,1463.85,91,541,107.8,57.0,243.975,557.2921745364617
17799,0.0533244052984567,LOW,19,5722.75,8,626,34.333333333333336,37.5,301.19736842105266,305.1622404217431
17800,0.2872956992913124,LOW,7,904.8,0,242,40.0,48.5,129.25714285714284,259.9451487187794
17801,0.5610011409850951,MEDIUM,3,770.0300000000001,360,240,120.0,120.0,256.6766666666667,431.9877085927528
17802,0.1551861274455357,LOW,9,4293.6,89,546,68.0,55.5,477.0666666666667,666.3071568001521
17804,0.6951188450136494,MEDIUM,3,383.78,285,362,181.0,181.0,127.92666666666666,266.77271033933835
17807,0.6717806748093276,MEDIUM,3,437.87,304,309,154.5,154.5,145.95666666666668,294.15260407876025
17808,0.8903656286532248,HIGH,4,262.64,457,32,10.0,8.0,65.66,233.84562870948295
17809,0.1187400881274781,LOW,16,7530.69,38,608,40.13333333333333,43.0,470.668125,894.194794260718
17810,0.8785657661062034,HIGH,2,373.16,577,15,15.0,15.0,186.58,327.84560128019086
17811,0.0634563730069079,LOW,32,6592.29,1,353,10.806451612903226,7.0,206.0090625,418.3228132097089
17812,0.7397471648962609,HIGH,4,405.48,277,162,53.333333333333336,50.0,101.37,299.95268042213587
17814,0.5886250217584105,MEDIUM,2,1609.37,284,47,47.0,47.0,804.685,947.315451267333
17816,0.1738220156982724,LOW,4,80.86,178,454,151.33333333333334,96.0,20.215,14.055248189362306
17817,0.5965343437244114,MEDIUM,5,670.1700000000001,186,145,36.0,21.5,134.03400000000002,399.77942113378884
17819,0.1798510503491958,LOW,11,5784.649999999999,91,543,53.9,60.5,525.8772727272726,1040.3753784024752
17822,0.6847438442840641,MEDIUM,5,2162.9300000000003,329,140,35.0,0.0,432.58600000000007,1481.053003117331
17823,0.6745400137511524,MEDIUM,2,449.25,330,0,0.0,0.0,224.625,303.0371011777052
17825,0.9011891182447512,HIGH,4,701.9599999999999,507,126,42.0,0.0,175.48999999999998,632.5987134430856
17827,0.4244487274881717,MEDIUM,5,1969.31,151,379,94.5,61.0,393.86199999999997,835.8711235297313
17828,0.2770474319793895,LOW,3,1076.6600000000003,18,75,37.5,37.5,358.88666666666677,298.2858881149296
17829,0.4766171641369356,MEDIUM,5,4756.74,207,356,88.75,81.0,951.348,2267.143929336727
17830,0.6486377190034917,MEDIUM,2,287.65,170,27,27.0,27.0,143.825,186.58063987135435
17834,0.758535008075291,HIGH,2,689.6700000000001,323,30,30.0,30.0,344.83500000000004,523.1388390192859
17837,0.6105749022173848,MEDIUM,3,376.51,57,15,7.5,7.5,125.50333333333333,229.88755643386753
17838,0.4011029848255354,MEDIUM,11,4538.84,201,338,33.3,23.0,412.6218181818182,1820.5422716455332
17841,0.055256950019134,LOW,168,51353.0,0,645,3.407185628742515,3.0,305.67261904761904,2837.610154332588
17843,0.7759505765336209,HIGH,2,320.4,212,108,108.0,108.0,160.2,248.61456472137212
17845,0.9199342428410108,HIGH,4,596.09,464,21,7.0,0.0,149.0225,548.3636028150981
17847,0.9032913870342212,HIGH,2,129.69,424,129,129.0,129.0,64.845,117.14785998446814
17848,0.0665657665247198,LOW,29,3479.51,37,605,21.071428571428573,14.0,119.98310344827587,231.61625028042778
17849,0.6144595711084124,MEDIUM,8,1063.76,127,416,59.285714285714285,45.0,132.97,653.6375133622848
17850,0.8295508263130236,HIGH,155,51208.87000000001,281,362,2.25974025974026,0.0,330.379806451613,42480.36042305621
17851,0.6897010643627861,MEDIUM,6,1552.35,331,313,62.2,26.0,258.72499999999997,1070.657447263571
17852,0.625937538635695,MEDIUM,3,543.47,297,342,171.0,171.0,181.15666666666667,340.1782741223412
17853,0.6585605664165086,MEDIUM,3,1596.2900000000002,316,329,164.0,164.0,532.0966666666667,1051.2536465650087
17854,0.4159355215994461,MEDIUM,6,1068.5,94,546,108.8,51.0,178.08333333333334,444.42710482900816
17856,0.5157158294484873,MEDIUM,3,1142.63,142,48,23.5,23.5,380.8766666666667,589.272378202725
17857,0.1027103483604952,LOW,15,14722.52,7,542,38.21428571428572,15.5,981.5013333333334,1512.1551579443578
17858,0.0609501863842322,LOW,27,11019.240000000002,25,616,23.307692307692307,13.5,408.12000000000006,671.6247318125869
